id,name,name_kana,address,area,category,lat,lng,place_id,google_maps_url,phone,is_verified,created_by,created_at
"c5ab3d6d-2f45-4881-90bd-bce3156d89c9","カフェ ほうきの木（園原ビジターセンター内）","カフェ ほうきのき（そのはらビジターセンターない）","日本、〒395-0304 長野県下伊那郡阿智村智里３６０４","阿智村","飲食","35.4589899","137.66783",,"https://maps.google.com/?cid=11060760253400505339","0265-44-2011","true","api","2025-10-31T00:24:03.229314+00:00"
"81fdaa6a-1863-4d5a-945b-c4014edf3927","五平餅Café うりぼう","ごへいもちCafé うりぼう","日本、〒395-0304 長野県下伊那郡阿智村智里４１３９","阿智村","飲食","35.4435916","137.6638708",,"https://maps.google.com/?cid=4276726471615322608","090-3147-7873","true","api","2025-10-31T00:24:03.872432+00:00"
"54853bd0-dfb8-42e2-94e9-648ab14cea57","cafe＆Lounge やごころ","cafe＆Lounge やごころ","日本、〒395-0304 長野県下伊那郡阿智村智里５３０−１","阿智村","飲食","35.4537825","137.7110325",,"https://maps.google.com/?cid=9859333480573803446",,"true","api","2025-10-31T00:24:04.502689+00:00"
"107da538-83db-4b02-ad91-70b350cc3d6e","ACHI BASE","ACHI BASE","日本、〒395-0304 長野県下伊那郡阿智村智里３３８−２５","阿智村","飲食","35.4583866","137.7116704",,"https://maps.google.com/?cid=1065432225521134120","0265-49-3177","true","api","2025-10-31T00:24:05.190192+00:00"
"c00b52b7-119f-40ed-a3ed-242f32d84519","喫茶 朝比奈","きっさ あさひな","日本、〒395-0304 長野県下伊那郡阿智村智里３３２−３","阿智村","飲食","35.4559296","137.7141789",,"https://maps.google.com/?cid=1054735184469293875","0265-43-3300","true","api","2025-10-31T00:24:05.81727+00:00"
"176df099-6716-4620-b611-bcf636783461","西たんぼ","にしたんぼ","日本、〒395-0304 長野県下伊那郡阿智村智里４２２−１","阿智村","飲食","35.4574551","137.7143778",,"https://maps.google.com/?cid=9937837361213817265","0265-43-3355","true","api","2025-10-31T00:24:06.462228+00:00"
"ef57e4c4-1dc3-45b6-86cb-d378a49f986e","昼神キヲスク","ひるかみキヲスク","日本、〒395-0304 長野県下伊那郡阿智村智里３４７−１","阿智村","飲食","35.4552464","137.7156624",,"https://maps.google.com/?cid=11670741532016238507","0265-49-0705","true","api","2025-10-31T00:24:07.100582+00:00"
"d14431f4-8179-483d-95de-c1377189fab9","サンマルシェ","サンマルシェ","日本、〒395-0304 長野県下伊那郡阿智村智里昼神３８２−２","阿智村","飲食","35.4568747","137.7152481",,"https://maps.google.com/?cid=8238852783918174987","0265-48-6128","true","api","2025-10-31T00:24:07.734755+00:00"
"35e91004-9a47-4a76-a903-f6e07989cbbd","おやき工房 えんまん","おやきこうぼう えんまん","日本、〒395-0304 長野県下伊那郡阿智村智里昼神２６０−１","阿智村","飲食","35.4554991","137.7168709",,"https://maps.google.com/?cid=18363152259704982004","0265-43-4564","true","api","2025-10-31T00:24:08.386428+00:00"
"90d6c751-faa9-42d9-8ff9-a80a1f1fb386","室内ドックラン ROUTE A","しつないドックラン ROUTE A","日本、〒395-0304 長野県下伊那郡阿智村智里１８４３−２","阿智村","飲食","35.4499937","137.7200409",,"https://maps.google.com/?cid=13565069195551570406","0265-49-9015","true","api","2025-10-31T00:24:09.031911+00:00"
"660d46ea-2105-44af-b0c4-602cb2ae34ef","Kumagaya base","Kumagaya base","日本、〒395-0303 長野県下伊那郡阿智村駒場","阿智村","飲食","35.4420453","137.7449087",,"https://maps.google.com/?cid=9450383192980716427",,"true","api","2025-10-31T00:24:09.667519+00:00"
"96c68719-cd56-49c9-93ef-e2c45a6cc0f1","Bakery & Cafe ANTON","Bakery & Cafe ANTON","日本、〒395-0401 長野県下伊那郡阿智村清内路１７５６−２","阿智村","飲食","35.5020642","137.6858572",,"https://maps.google.com/?cid=17670780745004500631","0265-48-6631","true","api","2025-10-31T00:24:10.311262+00:00"
"2b47484e-5e23-4139-9153-d19ae240349f","五平餅 関","ごへいもち せき","日本、〒395-0303 長野県下伊那郡阿智村駒場","阿智村","飲食","35.4468211","137.7475299",,"https://maps.google.com/?cid=6054040884350128676","0265-43-3080","true","api","2025-10-31T00:24:10.94003+00:00"
"bb36c8d2-d707-4dbb-aa95-77457ba76221","tamuro farm KAFE","tamuro farm KAFE","日本、〒395-0301 長野県下伊那郡阿智村春日１１６８−２","阿智村","飲食","35.4598927","137.7573807",,"https://maps.google.com/?cid=2001615869682658237",,"true","api","2025-10-31T00:24:12.307873+00:00"
"15516681-3595-48ac-8b7f-48866b91453f","駄菓子菓子","だがしかし","日本、〒395-0501 長野県下伊那郡阿智村浪合１１４２−４","阿智村","飲食","35.3829467","137.6843225",,"https://maps.google.com/?cid=8999381549312077453",,"true","api","2025-10-31T00:24:12.931195+00:00"
"eb4b58d2-5955-4ed4-918c-bb90b102ddea","まみあな","まみあな","日本、〒395-0304 長野県下伊那郡阿智村智里４０８","阿智村","飲食","35.457305","137.714085",,"https://maps.google.com/?cid=9642219693773356769","0265-43-3191","true","api","2025-10-31T00:24:14.733556+00:00"
"89630ec0-55a2-42e5-909a-9c48547bf9f3","天魚パークランド","てんぎょパークランド","日本、〒395-0304 長野県下伊那郡阿智村智里４１７４−１","阿智村","宿泊","35.4382781","137.6518142",,"https://maps.google.com/?cid=10701220270677166894",,"true","api","2025-10-31T00:24:15.384636+00:00"
"bdf22409-5698-4ad9-9f0a-c1444c487696","キラリ（輝龍）","キラリ（てるりゅう）","日本、〒395-0303 長野県下伊那郡阿智村駒場５２３","阿智村","飲食","35.4448084","137.7441112",,"https://maps.google.com/?cid=1407642451286039021","0265-48-6868","true","api","2025-10-31T00:24:16.038439+00:00"
"0637c18a-d343-4b3d-b066-356a54fbceec","樹氷","じゅひょう","日本、〒395-0501 長野県下伊那郡阿智村浪合２５４−１","阿智村","飲食","35.3905109","137.6825051",,"https://maps.google.com/?cid=11009226947427405786","0265-47-2565","true","api","2025-10-31T00:24:16.68225+00:00"
"b1df9d76-0c79-4017-9b96-61ef0988df1c","ヘブンスそのはら","ヘブンスそのはら","日本、〒395-0304 長野県下伊那郡阿智村智里３７３１−４","阿智村","観光","35.4552058","137.6686946",,"https://maps.google.com/?cid=1508312375177294407","0265-44-2311","true","api","2025-10-31T00:24:18.287991+00:00"
"9352635d-c0eb-4076-9fb8-3e86371f6d22","熊谷元一写真童画館","くまがいげんいちしゃしんどうがかん","日本、〒395-0304 長野県下伊那郡阿智村智里３３１−１","阿智村","観光","35.4552733","137.7150372",,"https://maps.google.com/?cid=15458700873123663764","0265-43-4422","true","api","2025-10-31T00:24:18.934986+00:00"
"47397268-cdab-4c10-8e9f-11e785176074","花桃の里","はなもものさと","日本、〒395-0304 長野県下伊那郡阿智村智里","阿智村","観光","35.4438494","137.6619172",,"https://maps.google.com/?cid=10074045046088701657","0265-48-5750","true","api","2025-10-31T00:24:19.575489+00:00"
"77a5bd12-cb48-4d80-bd9b-b7d4082d5e63","昼神温泉朝市","ひるかみおんせんあさいち","日本、〒395-0304 長野県下伊那郡阿智村智里３３１","阿智村","観光","35.4548871","137.7152099",,"https://maps.google.com/?cid=17375110810662442949","0265-43-2631","true","api","2025-10-31T00:24:20.214582+00:00"
"5c4d6038-3029-482e-afac-6a20713e52b8","清内路一番清水","せいないじいちばんしみず","国道 256 号線, 清内路 阿智村 下伊那郡 長野県 395-0401 日本","阿智村","観光","35.4723155","137.7022022",,"https://maps.google.com/?cid=13653922426011365386",,"true","api","2025-10-31T00:24:20.894677+00:00"
"a210a3e2-9e10-401c-a142-27170bdc820a","廣拯山長岳寺","ひろし拯やまちょうだけてら","日本、〒395-0303 長野県下伊那郡阿智村駒場５６９","阿智村","観光","35.4423858","137.7473899",,"https://maps.google.com/?cid=15757066007129004506",,"true","api","2025-10-31T00:24:21.524118+00:00"
"0455ed7c-b58b-44a6-96fa-33fd1530ab1e","満蒙開拓平和記念館","まもうかいたくへいわきねんかん","日本、〒395-0303 長野県下伊那郡阿智村駒場７１１−１０","阿智村","観光","35.4418123","137.7486075",,"https://maps.google.com/?cid=8202600797789707234","0265-43-5580","true","api","2025-10-31T00:24:22.190925+00:00"
"47376c1f-5399-46b5-878d-5f515b858c28","天空の楽園 日本一の星空ツアー","てんくうのらくえん にっぽんいちのほしぞらツアー","日本、〒395-0304 長野県下伊那郡阿智村智里３７３１−４","阿智村","観光","35.4552465","137.66843",,"https://maps.google.com/?cid=8893555210235437386","0265-43-3001","true","api","2025-10-31T00:24:22.842311+00:00"
"279f29e3-6852-430a-b51b-a80e414f2503","スタービレッジ阿智","スタービレッジあち","日本、〒395-0304 長野県下伊那郡阿智村智里３７３１−４","阿智村","観光","35.4551818","137.6682401",,"https://maps.google.com/?cid=16329343998429146839","0265-43-3001","true","api","2025-10-31T00:24:23.475064+00:00"
"8e65797c-d3a0-40bb-8cb7-3e593ca21fef","光る星座の歩道","ひかるせいざのほどう","日本、〒395-0304 長野県下伊那郡阿智村智里","阿智村","観光","35.4470945","137.6667185",,"https://maps.google.com/?cid=5629664252868601967",,"true","api","2025-10-31T00:24:24.104441+00:00"
"80f0aaae-32b0-494b-b6db-0bab5bf72336","蓄光石の星空歩道","蓄こうせきのほしぞらほどう","日本、〒395-0304 長野県下伊那郡阿智村智里園原４０８３−１","阿智村","観光","35.4468414","137.6663992",,"https://maps.google.com/?cid=8659952720190946183",,"true","api","2025-10-31T00:24:24.73543+00:00"
"f3e8ad8f-669b-4320-a6bd-d253d8678a64","さくら並木","さくらなみき","日本、〒395-0304 長野県下伊那郡阿智村智里３３１−８","阿智村","観光","35.4563316","137.7130045",,"https://maps.google.com/?cid=5220878673099711403",,"true","api","2025-10-31T00:24:25.386176+00:00"
"324b0cfb-e388-4fee-bc22-32d3185f8ca3","暮白の滝","くれしろのたき","Kurejirono Falls, 智里 阿智村 下伊那郡 長野県 395-0304 日本","阿智村","観光","35.4598947","137.6544729",,"https://maps.google.com/?cid=10380875492150623782","0265-43-3001","true","api","2025-10-31T00:24:26.025085+00:00"
"d80577f4-af93-4441-9987-b2ebf624e0a7","昼神温泉の湯屋守様","ひるかみおんせんのゆやまもるさま","日本、〒395-0304 長野県下伊那郡阿智村智里５１０","阿智村","観光","35.4544679","137.7142165",,"https://maps.google.com/?cid=12177838297739930365",,"true","api","2025-10-31T00:24:26.659918+00:00"
"e386b1cd-b801-4458-9964-c18122dfbd36","星の郵便ポスト","ほしのゆうびんポスト","日本、〒395-0304 長野県下伊那郡阿智村智里昼神３３１","阿智村","観光","35.4550996","137.715173",,"https://maps.google.com/?cid=6855232001584984464",,"true","api","2025-10-31T00:24:27.278799+00:00"
"69174993-fa8b-4558-bdaa-f0febf2fa92a","ふれあいの湯","ふれあいのゆ","日本、〒395-0304 長野県下伊那郡阿智村智里３０７","阿智村","観光","35.4539266","137.7156008",,"https://maps.google.com/?cid=17613667927198391436","0265-43-3001","true","api","2025-10-31T00:24:27.903548+00:00"
"a80b6b30-03c1-45b7-b91e-41639d00400e","神坂神社","かみさかじんじゃ","日本、〒395-0304 長野県下伊那郡阿智村智里３５７７","阿智村","観光","35.4600766","137.6507283",,"https://maps.google.com/?cid=17858131207965181688",,"true","api","2025-10-31T00:24:28.536489+00:00"
"22439b0d-b420-4709-960a-5900706e6faa","天空の楽園","てんくうのらくえん","日本、〒395-0304 長野県下伊那郡阿智村智里３７３１","阿智村","観光","35.453668","137.6394631",,"https://maps.google.com/?cid=15210291364161863752",,"true","api","2025-10-31T00:24:29.239908+00:00"
"126f1eeb-fff6-4218-9d3f-58aa2aac97ac","チョロケン滝","チョロケンたき","日本、〒395-0401 長野県下伊那郡阿智村清内路 FMQX+W8","阿智村","観光","35.4871826","137.6988317",,"https://maps.google.com/?cid=15728525299012724361",,"true","api","2025-10-31T00:24:29.858145+00:00"
"f8996a70-dbc6-409d-a452-128585d93f9a","ヘブンスそのはら 展望台","ヘブンスそのはら てんぼうだい","日本、〒395-0304 長野県下伊那郡阿智村智里","阿智村","観光","35.4560628","137.6334414",,"https://maps.google.com/?cid=7492194794662210898","0265-44-2311","true","api","2025-10-31T00:24:30.483161+00:00"
"558a3c9f-3512-4046-a798-54e389938bc8","せいなの森キャンプ場","せいなのもりキャンプじょう","日本、〒395-0401 長野県下伊那郡阿智村清内路２９９１","阿智村","宿泊","35.5121291","137.6682418",,"https://maps.google.com/?cid=4977712684501455924","0265-46-2525","true","api","2025-10-31T00:24:31.427843+00:00"
"6ff7e359-609c-4fae-aa57-58204634b38c","弓の又キャンプ場","ゆみのまたキャンプじょう","日本、〒395-0304 長野県下伊那郡阿智村智里４２５９−９２３","阿智村","宿泊","35.4414122","137.666373",,"https://maps.google.com/?cid=12016667749000280598","090-2662-2246","true","api","2025-10-31T00:24:32.058404+00:00"
"d7a7a73e-6426-4688-9568-01aeb23edab5","mokki ～STARDUST GLAMPING～","mokki ～STARDUST GLAMPING～","日本、〒395-0304 長野県下伊那郡阿智村智里４１５２−６７","阿智村","宿泊","35.441783","137.6654453",,"https://maps.google.com/?cid=9251120941585521770","0265-49-3016","true","api","2025-10-31T00:24:32.726122+00:00"
"8f0ae869-bc11-4ef4-91a4-fec94e34063d","中平公園","なかひらこうえん","日本、〒395-0304 長野県下伊那郡阿智村智里","阿智村","観光","35.4457745","137.708565",,"https://maps.google.com/?cid=1238634567975189513",,"true","api","2025-10-31T00:24:33.363728+00:00"
"8740abc1-cfac-4c79-894c-4aa16c25b864","扇平のしだれ桜","おうぎたいらのしだれさくら","日本、〒395-0304 長野県下伊那郡阿智村智里","阿智村","観光","35.4320495","137.699253",,"https://maps.google.com/?cid=16905103789699234347",,"true","api","2025-10-31T00:24:33.988636+00:00"
"d99743a1-55f2-41c2-be0e-b3be15531d5a","姿見の池","すがたみのいけ","日本、〒395-0304 長野県下伊那郡阿智村智里","阿智村","観光","35.461034","137.6571475",,"https://maps.google.com/?cid=6234756273349132796",,"true","api","2025-10-31T00:24:34.612367+00:00"
"23afb53d-9911-4bd0-aa7c-322bea02079f","朝日松","あさひまつ","日本、〒395-0304 長野県下伊那郡阿智村智里","阿智村","観光","35.4607901","137.6558951",,"https://maps.google.com/?cid=17426101950578094556",,"true","api","2025-10-31T00:24:35.233856+00:00"
"148204dd-e13d-4cff-a021-a70cdaeb9df2","ホテルひるがみの森 BBQエリア","ホテルひるがみのもり BBQエリア","日本、〒395-0304 長野県下伊那郡阿智村智里５６７−１０","阿智村","宿泊","35.4536731","137.7135471",,"https://maps.google.com/?cid=5746849929034313120",,"true","api","2025-10-31T00:24:35.852799+00:00"
"8c46ac4a-8a6f-45df-a84a-fac7f03ec4f7","昼神野外ステージ","ひるかんのがいステージ","日本、〒395-0304 長野県下伊那郡阿智村智里昼神５５６","阿智村","観光","35.4526637","137.7146614",,"https://maps.google.com/?cid=4077495054498191499",,"true","api","2025-10-31T00:24:36.490972+00:00"
"7f1ac0d3-cb3c-4105-9408-299ca585aaeb","Bサイト","Bサイト","日本、〒395-0304 長野県下伊那郡阿智村智里","阿智村","宿泊","35.4394596","137.6532709",,"https://maps.google.com/?cid=17972769295390816249",,"true","api","2025-10-31T00:24:37.128344+00:00"
"53a2b8fb-2535-4bec-8149-2711a935c13c","Aサイト","Aサイト","日本、〒395-0304 長野県下伊那郡阿智村智里","阿智村","宿泊","35.4390161","137.6530781",,"https://maps.google.com/?cid=7647013887429542259",,"true","api","2025-10-31T00:24:37.761565+00:00"
"dcc912b6-07e0-4ddc-8c55-d26a50a1dae8","天魚パークランドキャンプ場","てんぎょパークランドキャンプじょう","日本、〒395-0304 長野県下伊那郡阿智村智里４１７４−１","阿智村","宿泊","35.4386183","137.6530196",,"https://maps.google.com/?cid=18191683228933068826","0265-44-2230","true","api","2025-10-31T00:24:38.381425+00:00"
"eccef3f4-995a-4fc8-b943-a189d922f128","種田山頭火句碑（句碑公園）","たねたさんとうかくひ（くひこうえん）","日本、〒395-0401 長野県下伊那郡阿智村清内路","阿智村","観光","35.4732012","137.7016383",,"https://maps.google.com/?cid=10511942220279715319",,"true","api","2025-10-31T00:24:39.0064+00:00"
"96bf50a0-6e73-49f0-8815-ce54e2e4d810","昼神公園","ひるかみこうえん","日本、〒395-0304 長野県下伊那郡阿智村智里昼神４７１−５","阿智村","観光","35.4585177","137.716599",,"https://maps.google.com/?cid=8250259569278471028",,"true","api","2025-10-31T00:24:39.635738+00:00"
"fe98c9ed-aaba-49f1-9d9d-3651b483141c","水芭蕉の小径","みずばしょうのしょうけい","日本、〒395-0304 長野県下伊那郡阿智村智里","阿智村","観光","35.4542737","137.6402918",,"https://maps.google.com/?cid=10449018083838718014",,"true","api","2025-10-31T00:24:40.308131+00:00"
"dce288ba-8029-4c3f-9284-494cdf6fa3c6","山野草の森","やまのくさのもり","日本、〒395-0304 長野県下伊那郡阿智村智里","阿智村","観光","35.4537472","137.6389245",,"https://maps.google.com/?cid=8048109507339064707",,"true","api","2025-10-31T00:24:40.936856+00:00"
"a2381d30-8006-4994-80fe-ca462cfafdbf","いわなの森","いわなのもり","日本、〒395-0304 長野県下伊那郡阿智村智里","阿智村","観光","35.4492489","137.6363131",,"https://maps.google.com/?cid=8100119864401559487",,"true","api","2025-10-31T00:24:41.580392+00:00"
"d23a9c94-0d9a-40a2-a978-99f4091d1b88","観音山公園","かんのんやまこうえん","日本、〒395-0401 長野県下伊那郡阿智村清内路下清内路","阿智村","観光","35.4889653","137.7044183",,"https://maps.google.com/?cid=4282125981166539565",,"true","api","2025-10-31T00:24:42.278405+00:00"
"e65070e1-3c65-4b93-aafa-942e6cc2a2f3","後藤家資料室","ごとうかしりょうしつ","日本、〒395-0303 長野県下伊那郡阿智村駒場８６４−１","阿智村","観光","35.444057","137.7425801",,"https://maps.google.com/?cid=8899861257079655076",,"true","api","2025-10-31T00:24:43.162962+00:00"
"348ea5e6-3a54-48e7-9cca-f87590b85262","阿智村全村博物館協会","あちむらぜんむらはくぶつかんきょうかい","日本、〒395-0303 長野県下伊那郡阿智村駒場１１５１","阿智村","観光","35.4446586","137.7398773",,"https://maps.google.com/?cid=16646364221250837398","0265-48-0556","true","api","2025-10-31T00:24:43.804818+00:00"
"697c11ef-b75e-436a-aaad-308fc0f874d3","旧銭湯屋 玉の湯","きゅうせんとうや たまのゆ","日本、〒395-0303 長野県下伊那郡阿智村駒場１０８５","阿智村","観光","35.4437381","137.7424306",,"https://maps.google.com/?cid=10579429682462018535",,"true","api","2025-10-31T00:24:44.442651+00:00"
"917dcfe9-3ba1-4754-a5cd-4d21b82fa2d5","昭和レコード博物館","しょうわレコードはくぶつかん","日本、〒395-0302 長野県下伊那郡阿智村伍和７１０−３","阿智村","観光","35.4360539","137.7490309",,"https://maps.google.com/?cid=4326262429748514679",,"true","api","2025-10-31T00:24:45.082009+00:00"
"8dca6431-1378-48a9-ac6d-486004dda792","横川・古民家ギャラリー","よこかわ・こみんかギャラリー","日本、〒395-0305 長野県下伊那郡阿智村駒２２９９","阿智村","その他","35.4850175","137.6688715",,"https://maps.google.com/?cid=4310340991479113399",,"true","api","2025-10-31T00:24:45.8383+00:00"
"0503771d-cebe-4d65-b641-8433e9ab286d","Gallery A&JM","Gallery A&JM","日本、〒395-0401 長野県下伊那郡阿智村清内路","阿智村","その他","35.5021185","137.6858577",,"https://maps.google.com/?cid=8187984885757978944",,"true","api","2025-10-31T00:24:46.480632+00:00"
"1bb51126-6a12-4f94-8fac-5d9459f089c1","自然生活学舎 キャンプサイトななつ星","しぜんせいかつがくしゃ キャンプサイトななつぼし","日本、〒395-0501 長野県下伊那郡阿智村浪合１５６４−１","阿智村","宿泊","35.388116","137.6880632",,"https://maps.google.com/?cid=7234345935800303735",,"true","api","2025-10-31T00:24:47.497083+00:00"
"fab1fbd0-c092-46ed-85ed-f46dd94e2660","神坂山","みさかやま","日本、〒395-0304 長野県下伊那郡阿智村智里 神坂山","阿智村","その他","35.4771309","137.6368627",,"https://maps.google.com/?cid=15728393559644032973",,"true","api","2025-10-31T00:24:49.112674+00:00"
"f7c3648b-57fa-4485-a613-e4a11ac3cea8","三階峰","さんがいみね","日本、〒395-0501 長野県下伊那郡阿智村浪合 三階峰","阿智村","その他","35.4155958","137.6792426",,"https://maps.google.com/?cid=9866164236587623396",,"true","api","2025-10-31T00:24:49.75064+00:00"
"3b4f7a56-8478-4a21-8952-4568aad470c1","松沢山","まつだくさん","日本、〒395-0501 長野県下伊那郡阿智村浪合 松沢山","阿智村","その他","35.4031848","137.7103929",,"https://maps.google.com/?cid=18357464234368946549",,"true","api","2025-10-31T00:24:50.380812+00:00"
